,0
120,0.24375520958083832
121,-0.1347880239520958
122,-0.05598574850299401
123,0.2202891017964072
124,-0.07096670658682634
125,-0.22195365269461076
126,0.07384922155688622
127,0.15159592814371256
128,-0.20384658682634732
129,-0.09796491017964072
130,0.28415101796407183
131,0.04599844311377246
132,-0.18017748502994013
133,0.11526
134,0.14246119760479042
135,-0.04498347305389221
136,0.07823389221556887
137,0.11363604790419161
138,0.029474730538922154
139,0.06345592814371258
140,0.10839880239520959
141,-0.0457548502994012
142,-0.07685353293413175
143,-0.006049221556886228
144,0.008079161676646705
145,0.027363592814371257
146,-0.10925137724550898
147,-0.015833532934131735
148,0.05310323353293413
149,-0.003207305389221557
150,-0.03341281437125748
151,0.04311592814371258
152,0.09057592814371258
153,0.02042119760479042
154,0.17867532934131736
155,-0.060817005988023955
156,-0.1258562874251497
157,0.1346662275449102
158,0.05363101796407185
159,-0.1547220359281437
160,-0.08249676646706587
161,0.17916251497005986
162,-0.0036132934131736525
163,-0.07271245508982035
164,0.03739149700598802
165,0.13409784431137725
166,0.002070538922155689
167,-0.1461962874251497
168,0.1678354491017964
169,0.09715293413173653
170,-0.05123568862275449
171,0.1114031137724551
172,0.10515089820359282
173,-0.028946946107784432
174,-0.012220239520958085
175,0.07640694610778444
176,-0.020583592814371256
177,0.02651101796407186
178,-0.01258562874251497
179,0.020299401197604792
180,0.13722395209580837
181,-0.046972814371257485
182,0.06422730538922156
183,0.09130670658682635
184,-0.11461041916167665
185,-0.014940359281437126
186,0.17932491017964072
187,-0.001745748502994012
188,-0.1161531736526946
189,0.08736862275449102
190,-0.0009337724550898204
191,-0.19085497005988022
192,-0.20575473053892215
193,0.045308263473053896
194,0.12687125748502992
195,-0.17055556886227544
196,-0.005968023952095809
197,0.28890107784431135
198,-0.02906874251497006
199,-0.12723664670658683
200,0.3585280239520958
201,0.20741928143712576
202,-0.20612011976047903
203,0.16239520958083833
204,0.296574251497006
205,-0.08412071856287424
206,-0.1453437125748503
207,0.1414868263473054
208,0.017822874251497006
209,-0.28995664670658683
210,-0.03958383233532934
211,0.09906107784431138
212,-0.10413592814371257
213,-0.04526766467065868
214,0.25812718562874254
215,0.006658203592814371
216,-0.19191053892215568
217,0.2212634730538922
218,0.12187760479041916
219,-0.17002778443113772
220,0.04222275449101797
221,0.1970665868263473
222,-0.11071293413173652
223,-0.08383652694610778
224,0.1626794011976048
225,-0.015386946107784431
226,-0.07851808383233533
227,0.06812479041916167
228,0.1856583233532934
229,0.011489461077844312
230,0.01051508982035928
231,0.2623088622754491
232,0.1340166467065868
233,-0.10839880239520959
234,0.03227604790419161
235,0.13064694610778443
236,-0.08635365269461077
237,0.004141077844311378
238,0.07222526946107784
239,-0.019568622754491016
240,-0.020461796407185626
241,-0.06097940119760479
242,-0.1101039520958084
243,-0.0580562874251497
244,-0.041248383233532936
245,-0.08310574850299401
246,0.05817808383233533
247,0.06877437125748503
248,-0.004912455089820359
249,0.06913976047904191
250,0.09768071856287426
251,-0.0036132934131736525
252,0.019568622754491016
253,0.07859928143712575
254,-0.014737365269461077
255,0.0015833532934131735
256,0.0821719760479042
257,-0.023872095808383235
258,-0.1012128143712575
259,-0.0018675449101796407
260,-0.018228862275449103
261,-0.04295353293413173
262,0.031951257485029944
263,0.11432622754491018
264,0.10308035928143713
265,-0.011489461077844312
266,-0.014777964071856288
267,0.0436437125748503
268,-0.009256526946107785
269,-0.049246347305389224
270,0.07843688622754491
271,0.13754874251497007
272,0.010352694610778443
273,-0.015630538922155688
274,0.07388982035928143
275,0.08038562874251498
276,-0.015305748502994012
277,-0.014899760479041915
278,0.12220239520958083
279,0.08087281437125748
280,0.017741676646706585
281,0.051925868263473056
282,-0.005399640718562874
283,-0.07486419161676647
284,-0.010799281437125748
285,-0.04206035928143712
286,-0.07514838323353294
287,0.03633592814371257
288,0.042709940119760474
289,0.13860431137724552
290,0.02115197604790419
291,-0.11034754491017963
292,0.04620143712574851
293,0.07912706586826349
294,-0.09435161676646707
295,0.08115700598802396
296,0.24351161676646704
297,-0.0716568862275449
298,0.10206538922155689
299,0.2165540119760479
300,-0.05050491017964072
301,-0.06552646706586826
302,0.1576451497005988
303,-0.0538340119760479
304,-0.21513305389221557
305,0.13547820359281437
306,0.01928443113772455
307,-0.1314183233532934
308,-0.013357005988023953
309,0.06751580838323354
310,-0.09613796407185629
311,-0.08468910179640718
312,0.14128383233532935
313,0.03958383233532934
314,-0.0712102994011976
315,0.01051508982035928
316,0.1804616766467066
317,0.04120778443113773
318,-0.003288502994011976
319,0.10758682634730539
320,-0.02638922155688623
321,-0.0006089820359281437
322,0.07656934131736526
323,0.034062395209580834
324,-0.08071041916167665
325,-0.04551125748502994
326,-0.025820838323353294
327,-0.10661245508982037
328,-0.17558982035928142
329,-0.15687377245508982
330,0.14956598802395207
331,0.09780251497005987
332,-0.05963964071856288
333,0.05911185628742515
334,0.09021053892215569
335,0.06422730538922156
336,0.06296874251497006
337,0.10848
338,0.14087784431137723
339,0.19694479041916166
340,0.06337473053892216
341,-0.015062155688622753
342,0.029352934131736525
343,-0.06333413173652694
344,-0.016117724550898205
345,0.03739149700598802
346,-0.01250443113772455
347,-0.007185988023952096
348,0.18456215568862275
349,0.11806131736526947
350,-0.12480071856287424
351,0.06097940119760479
352,0.12455712574850299
353,-0.01465616766467066
354,-0.014168982035928143
355,0.04762239520958084
356,-0.03385940119760479
357,-0.010880479041916169
358,0.007876167664670659
359,-0.1742094610778443
360,-0.01258562874251497
361,0.07518898203592814
362,0.08282155688622754
363,0.00864754491017964
364,0.08278095808383233
365,0.1932502994011976
366,-0.0343465868263473
367,0.012098443113772455
368,-0.004465868263473054
369,0.05005832335329341
370,0.06309053892215569
371,0.036985508982035925
372,-0.006292814371257485
373,0.033575209580838324
374,0.12260838323353293
375,-0.13080934131736527
376,0.07843688622754491
377,0.07356502994011976
378,-0.1919511377245509
379,0.03852826347305389
380,0.1508651497005988
381,-0.19645760479041915
382,-0.0996294610778443
383,0.22674431137724552
384,-0.14262359281437126
385,-0.15269209580838322
386,0.14688646706586825
387,0.035199161676646704
388,-0.1470488622754491
389,0.035320958083832336
390,0.07587916167664671
391,-0.0792894610778443
392,-0.04750059880239521
393,0.018797245508982034
394,0.09605676646706586
395,0.00966251497005988
396,0.07043892215568862
397,0.10226838323353293
398,0.09727473053892216
399,0.05919305389221557
400,0.07031712574850299
401,0.06666323353293413
402,-0.04778479041916167
403,0.008485149700598802
404,-0.09289005988023953
405,-0.04319712574850299
406,-0.0356051497005988
407,0.02127377245508982
408,0.05777209580838323
409,-0.05371221556886228
410,0.05050491017964072
411,0.11461041916167665
412,0.10880479041916168
413,-0.04275053892215569
414,0.11306766467065868
415,0.16677988023952095
416,-0.00097437125748503
417,-0.01839125748502994
418,0.007388982035928144
419,0.05708191616766468
420,-0.06032982035928144
421,-0.03256023952095808
422,0.02614562874251497
423,0.07291544910179641
424,-0.02423748502994012
425,-0.06118239520958084
426,0.10462311377245509
427,0.04798778443113773
428,0.036660718562874256
429,0.024805868263473054
430,0.07559497005988025
431,0.10360814371257485
432,0.004668862275449102
433,0.08611005988023952
434,0.08164419161676646
435,-0.008566347305389221
436,0.0639837125748503
437,0.1728291017964072
438,0.010312095808383234
439,-0.00487185628742515
440,0.1848463473053892
441,-0.0516822754491018
442,-0.20863724550898202
443,0.02155796407185629
444,0.04453688622754491
445,-0.13689916167664673
446,-0.006292814371257485
447,0.08363353293413173
448,-0.05302203592814372
449,0.03369700598802395
450,0.08675964071856287
451,-0.08546047904191617
452,-0.06211616766467066
453,0.13413844311377246
454,-0.014209580838323355
455,-0.16503413173652692
456,0.056716526946107786
457,0.07445820359281437
458,-0.12268958083832335
459,-0.04547065868263473
460,0.0749859880239521
461,-0.061994371257485026
462,-0.022694730538922153
463,0.12390754491017965
464,-0.03775688622754491
465,-0.08570407185628742
466,0.015995928143712576
467,0.009337724550898204
468,-0.09252467065868263
469,-0.042182155688622755
470,0.1369397604790419
471,0.1322302994011976
472,0.10945437125748503
473,0.09179389221556886
474,0.14595269461077845
475,0.17230131736526946
476,-0.015102754491017965
477,0.03572694610778443
478,0.2068102994011976
479,-0.06097940119760479
480,-0.14124323353293414
481,0.09053532934131736
482,-0.04819077844311378
483,-0.23043880239520959
484,0.028622155688622756
485,0.0618725748502994
486,-0.18285700598802396
487,0.04867796407185628
488,0.0910631137724551
489,-0.06682562874251496
490,0.032438443113772454
491,0.1449377245508982
492,0.05570155688622755
493,-0.052859640718562875
494,0.1402688622754491
495,0.09800550898203593
496,-0.01579293413173653
497,0.09435161676646707
498,0.1694594011976048
499,-0.04258814371257485
500,-0.05525497005988024
501,0.2559348502994012
502,-0.02712
503,-0.15460023952095808
504,0.08939856287425149
505,0.11282407185628743
506,-0.0699517365269461
507,0.001542754491017964
508,0.16844443113772456
509,-0.06402431137724551
510,0.03174826347305389
511,0.05533616766467066
512,0.028216167664670656
513,0.028581556886227544
514,-0.0006901796407185629
515,0.07587916167664671
516,0.015143353293413174
517,0.0037756886227544913
518,-0.06304994011976048
519,0.052900239520958084
520,0.02525245508982036
521,0.04754119760479042
522,0.06942395209580837
523,-0.0377162874251497
524,-0.011286467065868264
525,-0.012463832335329342
526,-0.018959640718562876
527,-0.08777461077844312
528,-0.0818471856287425
529,-0.003288502994011976
530,0.06962694610778443
531,-0.12078143712574851
532,-0.03247904191616766
533,0.18407497005988022
534,0.00864754491017964
535,-0.16239520958083833
536,0.12151221556886227
537,0.2952344910179641
538,-0.12098443113772454
539,-0.04908395209580839
540,0.18192323353293413
541,-0.014168982035928143
542,-0.17916251497005986
543,-0.012098443113772455
544,0.06434910179640718
545,-0.10397353293413174
546,0.030855089820359283
547,0.1478202395209581
548,0.05825928143712575
549,-0.03613293413173653
550,0.08521688622754492
551,0.09682814371257485
552,-0.08123820359281438
553,0.03966502994011976
554,0.07307784431137725
555,0.029231137724550896
556,-0.021314371257485032
557,0.033778203592814374
558,0.08785580838323354
559,-0.061507185628742515
560,-0.004709461077844312
561,0.04944934131736527
562,0.09130670658682635
563,-0.053306227544910184
564,-0.061020000000000005
565,0.19459005988023953
566,0.00389748502994012
567,-0.1359247904191617
568,0.09435161676646707
569,0.1758740119760479
570,-0.04299413173652695
571,0.04356251497005988
572,0.15188011976047905
573,0.00779497005988024
574,0.009012934131736526
575,-0.01075868263473054
576,-0.02228874251497006
577,-0.06552646706586826
578,0.0009337724550898204
579,0.08639425149700598
580,-0.019812215568862274
581,-0.030733293413173653
582,0.211154371257485
583,0.1623546107784431
584,-0.10555688622754492
585,0.03528035928143713
586,0.1435979640718563
587,0.036944910179640716
588,0.0018675449101796407
589,0.04084239520958084
590,-0.03385940119760479
591,-0.057203712574850296
592,-0.12979437125748503
593,-0.09934526946107784
594,0.018797245508982034
595,-0.1284140119760479
596,0.0724282634730539
597,0.25703101796407185
598,-0.015995928143712576
599,-0.04624203592814371
600,0.2902408383233533
601,0.14842922155688623
602,-0.1757928143712575
603,0.09666574850299402
604,0.238071377245509
605,-0.08456730538922155
606,-0.15309808383233534
607,0.14290778443113772
608,0.08684083832335329
609,-0.1703525748502994
610,-0.03613293413173653
611,0.07559497005988025
612,-0.11432622754491018
613,-0.07551377245508982
614,0.11940107784431138
615,-0.09581317365269461
616,-0.14128383233532935
617,0.12260838323353293
618,-0.0690991616766467
619,-0.15740155688622753
620,0.125531497005988
621,0.08424251497005988
622,-0.0635777245508982
623,0.029434131736526946
624,0.06369952095808383
625,0.034955568862275445
626,0.005359041916167665
627,-0.0652422754491018
628,0.0885459880239521
629,0.2135091017964072
630,-0.005074850299401198
631,0.003491497005988024
632,0.2483022754491018
633,0.062765748502994
634,-0.10328335329341318
635,0.07847748502994012
636,0.029758922155688625
637,-0.1063688622754491
638,0.024602874251497004
639,0.1241511377245509
640,-0.03958383233532934
641,-0.08744982035928144
642,0.14859161676646707
643,0.021070778443113773
644,-0.2228062275449102
645,0.08456730538922155
646,0.22345580838323353
647,-0.16129904191616767
648,-0.06406491017964072
649,0.2990507784431138
650,-0.011611257485029941
651,-0.1575639520958084
652,0.11956347305389221
653,0.06304994011976048
654,-0.14855101796407186
655,0.07510778443113773
656,0.19467125748502995
657,-0.05951784431137725
658,0.042628742514970064
659,0.1372645508982036
660,0.008363353293413173
661,0.004100479041916167
662,0.11493520958083833
663,0.04254754491017964
664,-0.03369700598802395
665,0.03552395209580839
666,0.05030191616766467
667,-0.0165237125748503
668,-0.13722395209580837
669,0.030124311377245507
670,0.11083473053892215
671,-0.07510778443113773
672,-0.0023953293413173653
673,0.17092095808383234
674,0.05087029940119761
675,-0.03848766467065868
676,0.05866526946107784
677,0.02878455089820359
678,-0.010149700598802396
679,0.019731017964071857
680,0.04250694610778443
681,0.06211616766467066
682,-0.02212634730538922
683,-0.05302203592814372
684,0.023872095808383235
685,-0.072834251497006
686,-0.1317431137724551
687,0.003004311377245509
688,0.06540467065868263
689,-0.07535137724550899
690,-0.09658455089820359
691,0.0466074251497006
692,0.0818065868263473
693,-0.05716311377245509
694,-0.07486419161676647
695,0.1321897005988024
696,0.13848251497005987
697,0.04299413173652695
698,0.0410859880239521
699,0.12484131736526947
700,0.043278323353293416
701,-0.039015449101796405
702,-0.023750299401197605
703,-0.059883233532934135
704,-0.020461796407185626
705,0.0029231137724550897
706,0.01579293413173653
707,-0.07230646706586827
708,-0.04356251497005988
709,0.0411265868263473
710,-0.02342550898203593
711,-0.05371221556886228
712,0.034630778443113776
713,0.07405221556886228
714,-0.003938083832335329
715,0.10044143712574849
716,0.13949748502994014
717,0.0813194011976048
718,0.10742443113772455
719,0.15025616766467065
720,0.14376035928143713
721,0.033778203592814374
722,0.029515329341317367
723,0.09804610778443114
724,0.11120011976047904
725,-0.055823353293413175
726,-0.1224865868263473
727,-0.002801317365269461
728,-0.12480071856287424
729,-0.1690534131736527
730,0.0033697005988023955
731,0.037432095808383234
732,0.06942395209580837
733,0.1435979640718563
734,0.061141796407185624
735,-0.039015449101796405
736,0.1932097005988024
737,0.20173544910179642
738,-0.0614259880239521
739,0.12886059880239523
740,0.27607185628742514
741,0.020989580838323356
742,-0.16828203592814373
743,0.07872107784431137
744,0.04275053892215569
745,-0.18289760479041917
746,-0.09366143712574851
747,0.0538340119760479
748,0.0487185628742515
749,-0.14095904191616768
750,0.022735329341317365
751,0.06337473053892216
752,-0.11111892215568862
753,-0.10498850299401197
754,0.12086263473053892
755,0.05781269461077844
756,-0.16316658682634733
757,0.08980455089820359
758,0.12236479041916168
759,-0.11538179640718563
760,-0.19605161676646704
761,0.03775688622754491
762,0.04762239520958084
763,-0.10226838323353293
764,-0.057690898203592814
765,0.10925137724550898
766,0.1199288622754491
767,-0.11379844311377245
768,0.046079640718562874
769,0.15326047904191617
770,0.08188778443113771
771,0.022978922155688624
772,0.0567977245508982
773,0.08907377245508982
774,0.015386946107784431
775,-0.016929700598802395
776,0.057893892215568864
777,0.09041353293413174
778,-0.18910922155688623
779,0.06536407185628743
780,0.1980003592814371
781,-0.16791664670658685
782,-0.03597053892215569
783,0.2245519760479042
784,-0.004628263473053893
785,-0.23600083832335328
786,0.10389233532934132
787,0.16641449101796407
788,-0.07315904191616766
789,-0.12829221556886228
790,0.1271554491017964
791,0.17875652694610777
792,-0.12147161676646706
793,-0.02614562874251497
794,0.1504591616766467
795,0.10653125748502994
796,-0.017863473053892215
797,0.10015724550898203
798,0.05164167664670659
799,0.09861449101796407
800,0.17372227544910182
801,-0.01258562874251497
802,0.018107065868263474
803,0.02699820359281437
804,0.06093880239520958
805,-0.029515329341317367
806,0.03848766467065868
807,-0.051722874251497006
808,0.06836838323353293
809,0.13612778443113774
810,-0.09284946107784432
811,0.04892155688622754
812,-0.031261077844311376
813,0.05476778443113772
814,0.04595784431137725
815,0.024034491017964073
816,-0.09167209580838323
817,0.04197916167664671
818,0.06658203592814371
819,-0.16032467065868264
820,0.08529808383233534
821,-0.1301597604790419
822,-0.024399880239520957
823,0.07376802395209581
824,-0.04226335329341317
825,-0.03385940119760479
826,0.032600838323353296
827,0.02829736526946108
828,-0.0966251497005988
829,0.18837844311377247
830,0.016320718562874252
831,-0.03191065868263473
832,0.11233688622754491
833,0.09845209580838324
834,-8.119760479041915e-05
835,-0.11960407185628742
836,0.08058862275449101
837,-0.03182946107784431
838,-0.05444299401197605
839,0.061344790419161674
840,0.11298646706586826
841,-0.048109580838323354
842,-0.024481077844311378
843,0.18590191616766466
844,-0.08140059880239521
845,-0.07064191616766467
846,0.10778982035928143
847,0.13551880239520958
848,-0.09694994011976048
849,-0.09609736526946107
850,0.15577760479041916
851,0.0330474251497006
852,-0.11286467065868262
853,-0.00962191616766467
854,0.2195583233532934
855,-0.06345592814371258
856,-0.08891137724550897
857,0.20275041916167663
858,0.06313113772455091
859,-0.2046991616766467
860,-0.09877688622754491
861,0.21432107784431137
862,-0.060573413173652696
863,-0.14538431137724553
864,0.11578778443113773
865,0.14144622754491015
866,-0.09203748502994011
867,-0.03820347305389222
868,0.17680778443113773
869,0.021842155688622755
870,0.03548335329341317
871,0.1487540119760479
872,0.19767556886227547
873,0.030489700598802395
874,0.03860946107784431
875,0.09122550898203592
876,-0.04003041916167664
877,0.012463832335329342
878,0.06365892215568862
879,0.054686586826347305
880,-0.03621413173652695
881,0.022938323353293412
882,-0.053590419161676645
883,0.0006495808383233532
884,0.03739149700598802
885,-0.08716562874251496
886,0.026876407185628743
887,-0.005034251497005988
888,0.0015833532934131735
889,0.0018675449101796407
890,0.10746502994011976
891,0.04851556886227545
892,-0.042466347305389215
893,0.05436179640718563
894,-0.02253233532934132
895,-0.04258814371257485
896,-0.07324023952095808
897,0.07255005988023952
898,0.062765748502994
899,-0.024278083832335328
900,0.010190299401197605
901,-0.006008622754491018
902,0.04920574850299401
903,-0.024968263473053892
904,0.10421712574850299
905,0.02898754491017964
906,-0.02253233532934132
907,0.07920826347305389
908,0.005683832335329341
909,0.04197916167664671
910,-0.036254730538922156
911,-0.034630778443113776
912,-0.12951017964071856
913,0.0491651497005988
914,0.04189796407185629
915,-0.04953053892215569
916,0.08546047904191617
917,0.0821719760479042
918,0.14136502994011976
919,-0.09049473053892215
920,0.09394562874251497
921,0.1661302994011976
922,0.04258814371257485
923,-0.04928694610778443
924,0.005480838323353293
925,0.05594514970059881
926,-0.1907737724550898
927,0.033494011976047906
928,-0.01952802395209581
929,-0.07900526946107785
930,0.049977125748503
931,0.11452922155688623
932,-0.04429329341317365
933,-0.10027904191616767
934,0.20380598802395208
935,0.0961785628742515
936,-0.06252215568862275
937,0.02021820359281437
938,0.26048191616766464
939,0.10239017964071856
940,-0.0817253892215569
941,0.154194251497006
942,0.17315389221556884
943,-0.14445053892215567
944,-0.17847233532934131
945,0.17372227544910182
946,-0.014615568862275448
947,-0.19219473053892214
948,0.0563511377245509
949,0.09313365269461078
950,-0.07596035928143713
951,-0.029840119760479043
952,0.11582838323353294
953,0.03020550898203593
954,0.04230395209580838
955,0.07957365269461078
956,0.09885808383233533
957,0.019893413173652695
958,0.029434131736526946
959,0.07778730538922156
960,-0.07011413173652695
961,-0.033737604790419165
962,0.01465616766467066
963,0.02001520958083832
964,-0.10811461077844312
965,0.008525748502994012
966,0.13880730538922156
967,0.00012179640718562874
968,-0.032925628742514965
969,-0.07567616766467065
970,0.17043377245508984
971,0.12317676646706587
972,-0.078842874251497
973,0.02630802395209581
974,0.15139293413173655
975,-0.004912455089820359
976,-0.11664035928143712
977,0.10283676646706587
978,-0.05773149700598803
979,-0.024643473053892216
980,0.09544778443113773
981,-0.01356
982,-0.029596526946107784
983,0.07015473053892216
984,0.1424205988023952
985,-0.06491748502994013
986,-0.15727976047904194
987,0.016929700598802395
988,0.1556558083832335
989,-0.019771616766467066
990,-0.060208023952095804
991,0.1427859880239521
992,0.045876646706586824
993,-0.17741676646706586
994,-0.046972814371257485
995,0.05647293413173653
996,-0.07989844311377246
997,-0.013478802395209582
998,0.15326047904191617
999,0.07275305389221556
1000,-0.05927425149700599
1001,0.1253691017964072
1002,0.1657243113772455
1003,-0.019812215568862274
1004,0.0686931736526946
1005,0.20664790419161677
1006,-0.023506706586826347
1007,-0.09983245508982036
1008,0.17088035928143713
1009,-0.03069269461077844
1010,-0.23169736526946108
1011,0.014777964071856288
1012,0.012342035928143712
1013,-0.1745748502994012
1014,-0.004709461077844312
1015,0.1682008383233533
1016,-0.036295329341317364
1017,0.010677485029940119
1018,0.11570658682634731
1019,-0.033291017964071856
1020,-0.031261077844311376
1021,0.05659473053892216
1022,0.08196898203592815
1023,-0.00389748502994012
1024,-0.04392790419161677
1025,0.06812479041916167
1026,0.041045389221556886
1027,-0.10965736526946109
1028,0.0483125748502994
1029,0.13787353293413174
1030,-0.005683832335329341
1031,0.054727185628742514
1032,0.1703931736526946
1033,0.10462311377245509
1034,0.02740419161676647
1035,0.08278095808383233
1036,0.08192838323353294
1037,-0.010109101796407186
1038,-0.07356502994011976
1039,0.12183700598802395
1040,0.1148540119760479
1041,-0.14087784431137723
1042,0.00767317365269461
1043,0.15232670658682634
1044,-0.14311077844311376
1045,-0.22654131736526947
1046,0.18468395209580837
1047,0.025414850299401198
1048,-0.18935281437125748
1049,0.1373863473053892
1050,0.20015209580838322
1051,-0.07527017964071855
1052,-0.054280598802395205
1053,0.2619434730538922
1054,0.007916766467065867
1055,-0.048962155688622756
1056,0.10783041916167665
1057,0.04640443113772455
1058,-0.03759449101796407
1059,-0.036944910179640716
1060,0.06767820359281436
1061,-0.1371833532934132
1062,-0.077097125748503
1063,0.007348383233532934
1064,0.0432377245508982
1065,-0.023953293413173652
1066,0.014371976047904193
1067,0.09386443113772455
1068,-0.05829988023952096
1069,0.06512047904191616
1070,-0.04689161676646706
1071,-0.04624203592814371
1072,0.055620359281437125
1073,0.06479568862275449
1074,-0.0023141317365269463
1075,-0.004709461077844312
1076,0.08006083832335328
1077,-0.05281904191616767
1078,0.047662994011976045
1079,0.005034251497005988
1080,-0.030611497005988024
1081,0.11258047904191616
1082,0.07555437125748503
1083,-0.0003653892215568862
1084,-0.03592994011976048
1085,0.026957604790419164
1086,-0.011042874251497007
1087,-0.11136251497005988
1088,-0.002354730538922156
1089,0.08594766467065867
1090,-0.02537425149700599
1091,0.025455449101796406
1092,0.1716517365269461
1093,-0.04823137724550898
1094,-0.15910670658682635
1095,0.17014958083832335
1096,0.040355209580838325
1097,-0.1165185628742515
1098,0.1763611976047904
1099,0.1516365269461078
1100,-0.021801556886227542
1101,0.10571928143712575
1102,0.19146395209580838
1103,-0.06118239520958084
1104,0.020177604790419162
1105,0.15273269461077846
1106,-0.057893892215568864
1107,-0.054158802395209586
1108,0.09284946107784432
1109,0.0724282634730539
1110,-0.17152994011976047
1111,-0.05310323353293413
1112,0.1372645508982036
1113,-0.025577245508982036
1114,-0.04311592814371258
1115,0.01648311377245509
1116,0.1186702994011976
1117,0.009337724550898204
1118,0.021476766467065866
1119,0.09857389221556886
1120,0.09711233532934131
1121,0.14351676646706588
1122,-0.08188778443113771
1123,0.028865748502994015
1124,0.11075353293413173
1125,0.03361580838323353
1126,-0.05281904191616767
1127,-0.01818826347305389
1128,-0.07742191616766467
1129,-0.17485904191616766
1130,0.01855365269461078
1131,-0.17798514970059878
1132,-0.11720874251497007
1133,0.09987305389221557
1134,0.04798778443113773
1135,-0.0944734131736527
1136,-0.00487185628742515
1137,0.08956095808383234
1138,0.02919053892215569
1139,0.20287221556886229
1140,0.13539700598802396
1141,0.12122802395209581
1142,0.09625976047904192
1143,0.05533616766467066
1144,0.010555688622754493
1145,-0.12390754491017965
1146,-0.07531077844311378
1147,-0.04226335329341317
1148,0.04007101796407186
1149,-0.03885305389221557
1150,-0.002801317365269461
1151,0.06000502994011976
1152,-0.04275053892215569
1153,0.09256526946107783
1154,0.07851808383233533
1155,-0.06568886227544911
1156,-0.04977413173652694
1157,0.18058347305389222
1158,0.07750311377245508
1159,-0.21456467065868265
1160,-0.04928694610778443
1161,0.09037293413173653
1162,0.03418419161676647
1163,-0.11708694610778443
1164,0.08675964071856287
1165,0.1776197604790419
1166,0.023100718562874253
1167,0.12760203592814373
1168,0.10239017964071856
1169,-0.015062155688622753
1170,-0.016117724550898205
1171,0.2198831137724551
1172,0.06463329341317364
1173,-0.0639837125748503
1174,0.09820850299401199
1175,0.07458000000000001
1176,0.08797760479041916
1177,-0.042912934131736524
1178,-0.03227604790419161
1179,0.09110371257485031
1180,0.05704131736526946
1181,-0.09033233532934132
1182,0.024521676646706587
1183,0.08440491017964072
1184,-0.11176850299401198
1185,-0.029271736526946108
1186,0.05626994011976048
1187,0.02042119760479042
1188,-0.06410550898203592
1189,-0.006414610778443114
1190,0.04429329341317365
1191,0.01648311377245509
1192,-0.06763760479041915
1193,-0.034630778443113776
1194,-0.014696766467065869
1195,-0.10580047904191617
1196,0.1182237125748503
1197,0.005034251497005988
1198,-0.09301185628742514
1199,0.16633329341317366
1200,0.16288239520958084
1201,-0.02517125748502994
1202,0.053590419161676645
1203,0.12902299401197606
1204,-0.056066946107784434
1205,0.010433892215568863
